date,date_dt,yy,mm,method,gross_ret,turnover_raw,turnover,cost,net_ret
20150930,2015-09-30,2015,9,Triple Sort rolling TC-aware + portfolio-level TC,-0.002519586112301882,4.0147117577688775e-08,4.0147117577688775e-08,1.0036779394422194e-10,-0.002519586212669676
20151031,2015-10-31,2015,10,Triple Sort rolling TC-aware + portfolio-level TC,0.014077025028704376,5.870653976977362e-08,5.870653976977362e-08,1.4676634942443406e-10,0.014077024881938027
20151130,2015-11-30,2015,11,Triple Sort rolling TC-aware + portfolio-level TC,0.0005988609747636293,5.4739185322360405e-08,5.4739185322360405e-08,1.3684796330590102e-10,0.000598860837915666
20151231,2015-12-31,2015,12,Triple Sort rolling TC-aware + portfolio-level TC,0.006048674051795867,8.331208295912776e-08,8.331208295912776e-08,2.0828020739781938e-10,0.006048673843515659
20160131,2016-01-31,2016,1,Triple Sort rolling TC-aware + portfolio-level TC,-0.017584368141356218,1.3977827037276048e-07,1.3977827037276048e-07,3.494456759319012e-10,-0.017584368490801895
20160229,2016-02-29,2016,2,Triple Sort rolling TC-aware + portfolio-level TC,0.011109495311540433,0.40743198772955624,0.40743198772955624,0.0010185799693238906,0.010090915342216542
20160331,2016-03-31,2016,3,Triple Sort rolling TC-aware + portfolio-level TC,0.005651408718849427,0.0905313444971462,0.0905313444971462,0.00022632836124286551,0.005425080357606561
20160430,2016-04-30,2016,4,Triple Sort rolling TC-aware + portfolio-level TC,0.0044012701693378654,0.07525782566287467,0.07525782566287467,0.00018814456415718668,0.004213125605180679
20160531,2016-05-31,2016,5,Triple Sort rolling TC-aware + portfolio-level TC,-0.006597987297844752,0.009005439115017383,0.009005439115017383,2.2513597787543458e-05,-0.006620500895632295
20160630,2016-06-30,2016,6,Triple Sort rolling TC-aware + portfolio-level TC,1.4076928170223208e-05,0.03506138207395637,0.03506138207395637,8.765345518489093e-05,-7.357652701466772e-05
20160731,2016-07-31,2016,7,Triple Sort rolling TC-aware + portfolio-level TC,-0.007355149821819222,0.151430316350828,0.151430316350828,0.00037857579087706997,-0.0077337256126962925
20160831,2016-08-31,2016,8,Triple Sort rolling TC-aware + portfolio-level TC,0.015107715352180893,1.4769737015966979e-05,1.4769737015966979e-05,3.6924342539917445e-08,0.015107678427838353
20160930,2016-09-30,2016,9,Triple Sort rolling TC-aware + portfolio-level TC,0.003000217306605173,4.645966944327893e-06,4.645966944327893e-06,1.1614917360819732e-08,0.003000205691687812
20161031,2016-10-31,2016,10,Triple Sort rolling TC-aware + portfolio-level TC,-0.013586059389565195,3.7741570869519128e-06,3.7741570869519128e-06,9.435392717379782e-09,-0.013586068824957913
20161130,2016-11-30,2016,11,Triple Sort rolling TC-aware + portfolio-level TC,-0.00010900477697039579,9.77498467753173e-06,9.77498467753173e-06,2.4437461693829328e-08,-0.00010902921443208963
20161231,2016-12-31,2016,12,Triple Sort rolling TC-aware + portfolio-level TC,-0.008957076391825467,3.56546939020432e-06,3.56546939020432e-06,8.9136734755108e-09,-0.008957085305498942
19940131,1994-01-31,1994,1,Triple Sort rolling TC-aware + stock-level TC,-0.009248236828136506,0.12969327272172396,0.2956454333276265,0.0007391135833190662,-0.009987350411455572
19940228,1994-02-28,1994,2,Triple Sort rolling TC-aware + stock-level TC,0.012766804877493505,4.185071744584261e-06,0.2472042147537507,0.0006180105368843768,0.012148794340609129
19940331,1994-03-31,1994,3,Triple Sort rolling TC-aware + stock-level TC,0.010152546458581511,0.06032811803405966,0.23332334590746553,0.0005833083647686639,0.009569238093812847
19940430,1994-04-30,1994,4,Triple Sort rolling TC-aware + stock-level TC,0.003396138545425612,0.00020416791242826158,0.20140095584893833,0.0005035023896223459,0.002892636155803266
19940531,1994-05-31,1994,5,Triple Sort rolling TC-aware + stock-level TC,0.0008235304619556272,5.722344365751418e-05,0.18148193778045774,0.00045370484445114435,0.0003698256175044829
19940630,1994-06-30,1994,6,Triple Sort rolling TC-aware + stock-level TC,-0.006653401045164295,2.275189977135677e-05,0.15133853083793278,0.00037834632709483196,-0.007031747372259127
19940731,1994-07-31,1994,7,Triple Sort rolling TC-aware + stock-level TC,0.009192381017765247,0.31646791559819665,1.3089325327614987,0.003272331331903747,0.0059200496858615
19940831,1994-08-31,1994,8,Triple Sort rolling TC-aware + stock-level TC,0.005423859314996483,0.06123500881352383,0.20701039674099292,0.0005175259918524823,0.004906333323144001
19940930,1994-09-30,1994,9,Triple Sort rolling TC-aware + stock-level TC,-0.0028284099817758117,0.07374906683573323,0.20071064328779353,0.0005017766082194839,-0.0033301865899952954
19941031,1994-10-31,1994,10,Triple Sort rolling TC-aware + stock-level TC,0.001531343142921934,2.5926659172571966e-07,0.19728582031538416,0.0004932145507884604,0.0010381285921334735
19941130,1994-11-30,1994,11,Triple Sort rolling TC-aware + stock-level TC,0.007233325272851952,0.16808207426607474,0.27901562544677505,0.0006975390636169376,0.006535786209235014
19941231,1994-12-31,1994,12,Triple Sort rolling TC-aware + stock-level TC,0.018222662939028005,0.10030327388823565,0.22174175734404994,0.0005543543933601248,0.01766830854566788
19950131,1995-01-31,1995,1,Triple Sort rolling TC-aware + stock-level TC,0.007188192463343871,9.280120892283371e-07,0.19790335667738934,0.0004947583916934733,0.006693434071650397
19950228,1995-02-28,1995,2,Triple Sort rolling TC-aware + stock-level TC,-0.0011033615613302466,8.583245805701846e-07,0.17532865050922214,0.00043832162627305537,-0.0015416831876033019
19950331,1995-03-31,1995,3,Triple Sort rolling TC-aware + stock-level TC,0.0044432137446809815,8.739281682781969e-07,0.13869332046952473,0.00034673330117381186,0.00409648044350717
19950430,1995-04-30,1995,4,Triple Sort rolling TC-aware + stock-level TC,0.017192335699443666,3.9245768568087905e-07,0.17392551527286393,0.0004348137881821598,0.016757521911261505
19950531,1995-05-31,1995,5,Triple Sort rolling TC-aware + stock-level TC,0.011181233334096957,1.446572059055748e-07,0.15748345618597787,0.0003937086404649447,0.010787524693632013
19950630,1995-06-30,1995,6,Triple Sort rolling TC-aware + stock-level TC,0.010254607499613985,1.193593750979103e-07,0.16269844143303117,0.00040674610358257794,0.009847861396031407
19950731,1995-07-31,1995,7,Triple Sort rolling TC-aware + stock-level TC,0.004296897782446442,0.22958028887727538,1.3019292236427074,0.0032548230591067685,0.0010420747233396734
19950831,1995-08-31,1995,8,Triple Sort rolling TC-aware + stock-level TC,0.012894948551682257,7.270603673959933e-06,0.1401280545419143,0.00035032013635478575,0.01254462841532747
19950930,1995-09-30,1995,9,Triple Sort rolling TC-aware + stock-level TC,-0.005356882140403552,0.16255937110121801,0.31096687503577686,0.0007774171875894421,-0.006134299327992994
19951031,1995-10-31,1995,10,Triple Sort rolling TC-aware + stock-level TC,0.011793295742550317,0.16786578400119792,0.26531724659240713,0.0006632931164810179,0.011130002626069299
19951130,1995-11-30,1995,11,Triple Sort rolling TC-aware + stock-level TC,-0.001612013530270634,0.10116696043378391,0.265972686764574,0.000664931716911435,-0.002276945247182069
19951231,1995-12-31,1995,12,Triple Sort rolling TC-aware + stock-level TC,0.02078710339099532,1.0067239120804992e-05,0.16048408113520266,0.00040121020283800663,0.020385893188157315
19960131,1996-01-31,1996,1,Triple Sort rolling TC-aware + stock-level TC,-0.012247152834140261,4.763083416247864e-06,0.17302115670617244,0.0004325528917654311,-0.012679705725905693
19960229,1996-02-29,1996,2,Triple Sort rolling TC-aware + stock-level TC,0.012880137450142918,2.5453943029538642e-06,0.18927995202100584,0.0004731998800525146,0.012406937570090404
19960331,1996-03-31,1996,3,Triple Sort rolling TC-aware + stock-level TC,-0.0003862572991051357,1.4131125033266979e-06,0.14883900611843962,0.00037209751529609903,-0.0007583548144012347
19960430,1996-04-30,1996,4,Triple Sort rolling TC-aware + stock-level TC,0.009257499357908988,1.6440871865479922e-06,0.18046019941862362,0.00045115049854655906,0.008806348859362429
19960531,1996-05-31,1996,5,Triple Sort rolling TC-aware + stock-level TC,0.006381282556103423,6.208503877647533e-07,0.1841427666060083,0.0004603569165150208,0.005920925639588403
19960630,1996-06-30,1996,6,Triple Sort rolling TC-aware + stock-level TC,-0.005903220599510998,4.661060208689159e-07,0.18419384767014088,0.0004604846191753522,-0.00636370521868635
19960731,1996-07-31,1996,7,Triple Sort rolling TC-aware + stock-level TC,-0.0011170898026418054,2.922896151123564e-07,1.4689595453971989,0.003672398863492997,-0.004789488666134802
19960831,1996-08-31,1996,8,Triple Sort rolling TC-aware + stock-level TC,-0.008229089712051324,2.5814119012944414e-07,0.17955034915616258,0.00044887587289040644,-0.008677965584941731
19960930,1996-09-30,1996,9,Triple Sort rolling TC-aware + stock-level TC,0.005853769185153996,1.2657414747323816e-07,0.16301071360163985,0.0004075267840040996,0.005446242401149897
19961031,1996-10-31,1996,10,Triple Sort rolling TC-aware + stock-level TC,0.009937463912927044,6.706096802375924e-08,0.1487761896686263,0.00037194047417156575,0.009565523438755478
19961130,1996-11-30,1996,11,Triple Sort rolling TC-aware + stock-level TC,0.003907448311907029,4.481357430667475e-08,0.18081719107073402,0.00045204297767683504,0.003455405334230194
19961231,1996-12-31,1996,12,Triple Sort rolling TC-aware + stock-level TC,0.010799778783103172,5.0190193653716246e-08,0.16750167319155235,0.0004187541829788809,0.010381024600124291
19970131,1997-01-31,1997,1,Triple Sort rolling TC-aware + stock-level TC,-0.007111538594052831,4.66818652608984e-08,0.1938302444858651,0.0004845756112146628,-0.007596114205267494
19970228,1997-02-28,1997,2,Triple Sort rolling TC-aware + stock-level TC,-0.002861131196538454,3.1940043879056646e-08,0.19517954364319012,0.00048794885910797534,-0.0033490800556464297
19970331,1997-03-31,1997,3,Triple Sort rolling TC-aware + stock-level TC,0.012434813698892645,5.4688114020359704e-08,0.1588208525196661,0.0003970521312991653,0.01203776156759348
19970430,1997-04-30,1997,4,Triple Sort rolling TC-aware + stock-level TC,-0.00033259323742822373,8.684811872380318e-08,0.17325228884151866,0.0004331307221037967,-0.0007657239595320204
19970531,1997-05-31,1997,5,Triple Sort rolling TC-aware + stock-level TC,-0.0020714989825890064,2.4764363854014177e-07,0.19178085207868212,0.0004794521301967053,-0.002550951112785712
19970630,1997-06-30,1997,6,Triple Sort rolling TC-aware + stock-level TC,0.0071862709263823404,5.895059258493821e-07,0.18887331478853026,0.00047218328697132565,0.006714087639411015
19970731,1997-07-31,1997,7,Triple Sort rolling TC-aware + stock-level TC,0.013224934475914111,0.3021224690007156,1.3185096095237228,0.003296274023809307,0.009928660452104804
19970831,1997-08-31,1997,8,Triple Sort rolling TC-aware + stock-level TC,0.0009958034013860901,0.09319417967601662,0.24475314845451385,0.0006118828711362846,0.0003839205302498055
19970930,1997-09-30,1997,9,Triple Sort rolling TC-aware + stock-level TC,0.003070907356983118,0.04748738717153142,0.17827336721527764,0.0004456834180381941,0.002625223938944924
19971031,1997-10-31,1997,10,Triple Sort rolling TC-aware + stock-level TC,0.018111563859177227,0.15199648944529526,0.2696236888586948,0.0006740592221467371,0.01743750463703049
19971130,1997-11-30,1997,11,Triple Sort rolling TC-aware + stock-level TC,0.012614367617866658,0.09185925605131867,0.2298332025812076,0.000574583006453019,0.01203978461141364
19971231,1997-12-31,1997,12,Triple Sort rolling TC-aware + stock-level TC,0.0030142644788541473,0.05610748515574787,0.1820090279956766,0.0004550225699891915,0.002559241908864956
19980131,1998-01-31,1998,1,Triple Sort rolling TC-aware + stock-level TC,-0.0005491136026500136,0.00010862663182667454,0.18817266770163776,0.0004704316692540944,-0.001019545271904108
19980228,1998-02-28,1998,2,Triple Sort rolling TC-aware + stock-level TC,0.003910582694331213,5.955171862846725e-05,0.17969123612005247,0.00044922809030013117,0.003461354604031082
19980331,1998-03-31,1998,3,Triple Sort rolling TC-aware + stock-level TC,0.006774277334235358,0.13953870600764495,0.24769595650652476,0.0006192398912663119,0.0061550374429690455
19980430,1998-04-30,1998,4,Triple Sort rolling TC-aware + stock-level TC,0.01737476151410286,1.749960941757468e-05,0.16370086414732038,0.00040925216036830097,0.01696550935373456
19980531,1998-05-31,1998,5,Triple Sort rolling TC-aware + stock-level TC,-0.0022455576976582944,0.01990727798115337,0.18017264176686695,0.0004504316044171674,-0.002695989302075462
19980630,1998-06-30,1998,6,Triple Sort rolling TC-aware + stock-level TC,0.009029690142418912,1.8906221134611497e-06,0.18342932721055139,0.0004585733180263785,0.008571116824392534
19980731,1998-07-31,1998,7,Triple Sort rolling TC-aware + stock-level TC,0.0167202297671465,0.057405259402549515,1.1973659992195724,0.002993414998048931,0.013726814769097567
19980831,1998-08-31,1998,8,Triple Sort rolling TC-aware + stock-level TC,-0.017146302782353885,0.10650820327612581,0.24407238485905597,0.00061018096214764,-0.017756483744501526
19980930,1998-09-30,1998,9,Triple Sort rolling TC-aware + stock-level TC,-0.006913878758336212,0.13585015411132334,0.26729866655822765,0.0006682466663955691,-0.0075821254247317805
19981031,1998-10-31,1998,10,Triple Sort rolling TC-aware + stock-level TC,-0.004686052921562643,0.07397656641473262,0.26455316449198923,0.0006613829112299731,-0.0053474358327926155
19981130,1998-11-30,1998,11,Triple Sort rolling TC-aware + stock-level TC,0.012722891793183283,0.2082103586888741,0.32333547627682047,0.0008083386906920512,0.011914553102491232
19981231,1998-12-31,1998,12,Triple Sort rolling TC-aware + stock-level TC,0.008648432178753553,2.088620359637661e-05,0.1850296060696729,0.0004625740151741822,0.008185858163579371
19990131,1999-01-31,1999,1,Triple Sort rolling TC-aware + stock-level TC,-0.003535328854350303,0.17189748706322203,0.30992385189957383,0.0007748096297489346,-0.004310138484099238
19990228,1999-02-28,1999,2,Triple Sort rolling TC-aware + stock-level TC,0.013094080146764414,0.16715146478370396,0.2548124754885603,0.0006370311887214007,0.012457048958043013
19990331,1999-03-31,1999,3,Triple Sort rolling TC-aware + stock-level TC,-0.001879764249122477,0.13008255216988457,0.2767346520578072,0.000691836630144518,-0.002571600879266995
19990430,1999-04-30,1999,4,Triple Sort rolling TC-aware + stock-level TC,-0.00012890535048944531,0.16511784194255627,0.3109926898514517,0.0007774817246286292,-0.0009063870751180746
19990531,1999-05-31,1999,5,Triple Sort rolling TC-aware + stock-level TC,0.011013058518427082,0.10520980556756288,0.24097892913482133,0.0006024473228370533,0.010410611195590029
19990630,1999-06-30,1999,6,Triple Sort rolling TC-aware + stock-level TC,0.01663747020828585,6.43237265595532e-05,0.16017822783910446,0.00040044556959776113,0.016237024638688088
19990731,1999-07-31,1999,7,Triple Sort rolling TC-aware + stock-level TC,0.00708009493134858,0.33246886148394633,1.3575293002550834,0.0033938232506377087,0.0036862716807108714
19990831,1999-08-31,1999,8,Triple Sort rolling TC-aware + stock-level TC,0.012744200942828063,0.12086154315384003,0.2378333527994072,0.000594583381998518,0.012149617560829544
19990930,1999-09-30,1999,9,Triple Sort rolling TC-aware + stock-level TC,-0.005495304000449612,0.06439248448988197,0.2686337695877741,0.0006715844239694352,-0.006166888424419047
19991031,1999-10-31,1999,10,Triple Sort rolling TC-aware + stock-level TC,0.01852475356172894,0.26791993680553544,0.44888834328302085,0.001122220858207552,0.017402532703521385
19991130,1999-11-30,1999,11,Triple Sort rolling TC-aware + stock-level TC,0.011611347360143562,0.10344688642915831,0.30750272173802706,0.0007687568043450677,0.010842590555798495
19991231,1999-12-31,1999,12,Triple Sort rolling TC-aware + stock-level TC,0.03289017558396343,5.142965316220466e-06,0.1919640690648867,0.0004799101726622167,0.03241026541130121
20000131,2000-01-31,2000,1,Triple Sort rolling TC-aware + stock-level TC,0.004227752262081228,0.16607387755398662,0.3498241577129914,0.0008745603942824785,0.0033531918677987493
20000229,2000-02-29,2000,2,Triple Sort rolling TC-aware + stock-level TC,0.007799285800792739,5.457667028033951e-07,0.18905972038553603,0.0004726493009638401,0.007326636499828899
20000331,2000-03-31,2000,3,Triple Sort rolling TC-aware + stock-level TC,0.03435809155793677,4.490080962607864e-07,0.21089778706733758,0.000527244467668344,0.03383084709026842
20000430,2000-04-30,2000,4,Triple Sort rolling TC-aware + stock-level TC,-0.001363528744172244,1.5335982091374164e-07,0.28010976418646627,0.0007002744104661657,-0.0020638031546384096
